zone_id,time_period,mode,jobs_15,jobs_30,jobs_45,cluster_jobs_45,access_index_45
157061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
158011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
158012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
158021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
158022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
158023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
158024,AllDay,transit,0.0,0.0,0.0,0.0,0.0
159011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
159012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
159021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
159022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
159023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
159024,AllDay,transit,0.0,0.0,0.0,0.0,0.0
160001,AllDay,transit,0.0,0.0,0.0,0.0,0.0
160002,AllDay,transit,0.0,0.0,0.0,0.0,0.0
16001,AllDay,transit,0.0,0.0,0.0,0.0,0.0
16002,AllDay,transit,0.0,0.0,0.0,0.0,0.0
16003,AllDay,transit,0.0,0.0,0.0,0.0,0.0
16004,AllDay,transit,0.0,0.0,0.0,0.0,0.0
161001,AllDay,transit,0.0,0.0,0.0,0.0,0.0
161002,AllDay,transit,0.0,0.0,0.0,0.0,0.0
161003,AllDay,transit,0.0,0.0,0.0,0.0,0.0
162011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
162012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
162013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
162021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
162022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
163011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
163012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
163013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
163021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
163022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
163023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164031,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164032,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164033,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164041,AllDay,transit,0.0,0.0,0.0,0.0,0.0
164042,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165024,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165031,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165032,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165041,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165042,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165043,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165044,AllDay,transit,0.0,0.0,0.0,0.0,0.0
165045,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166071,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166072,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166073,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166074,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166081,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166091,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166092,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166093,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166101,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166102,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166131,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166132,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166141,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166142,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166151,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166152,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166161,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166162,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166171,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166172,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166173,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166181,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166182,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166191,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166192,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166193,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166201,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166211,AllDay,transit,0.0,0.0,0.0,0.0,0.0
166212,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167031,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167032,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167041,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167042,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167043,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167051,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167052,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167053,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
167062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168041,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168042,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168043,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168044,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168063,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168071,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168072,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168073,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168074,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168091,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168092,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168093,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168101,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168111,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168112,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168113,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168121,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168122,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168131,AllDay,transit,0.0,0.0,0.0,0.0,0.0
168132,AllDay,transit,0.0,0.0,0.0,0.0,0.0
169011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
169012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
169013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
169014,AllDay,transit,0.0,0.0,0.0,0.0,0.0
169015,AllDay,transit,0.0,0.0,0.0,0.0,0.0
169021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
17001,AllDay,transit,0.0,0.0,0.0,0.0,0.0
17002,AllDay,transit,0.0,0.0,0.0,0.0,0.0
17003,AllDay,transit,0.0,0.0,0.0,0.0,0.0
17004,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170063,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170091,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170092,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170101,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170102,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170141,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170142,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170181,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170182,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170201,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170202,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170203,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170211,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170212,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170221,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170222,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170223,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170224,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170225,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170226,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170311,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170312,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170313,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170331,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170332,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170333,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170341,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170342,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170343,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170351,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170352,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170353,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170361,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170362,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170363,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170371,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170372,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170373,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170374,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170391,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170392,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170393,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170394,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170395,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170401,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170402,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170403,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170411,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170412,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170413,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170414,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170431,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170432,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170433,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170441,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170442,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170443,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170444,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170451,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170461,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170462,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170471,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170472,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170473,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170481,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170482,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170483,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170484,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170491,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170492,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170501,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170502,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170511,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170512,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170513,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170521,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170522,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170523,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170524,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170531,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170532,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170541,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170542,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170543,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170544,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170551,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170552,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170553,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170561,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170562,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170571,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170572,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170573,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170581,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170582,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170583,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170591,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170592,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170601,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170602,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170611,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170612,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170621,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170622,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170623,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170631,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170632,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170633,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170641,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170642,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170643,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170651,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170652,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170661,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170662,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170671,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170672,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170681,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170682,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170691,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170701,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170702,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170703,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170711,AllDay,transit,0.0,0.0,0.0,0.0,0.0
170712,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171041,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171042,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171063,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171064,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171071,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171072,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171081,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171082,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171083,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171084,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171091,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171092,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171093,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171094,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171111,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171112,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171121,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171131,AllDay,transit,0.0,0.0,0.0,0.0,0.0
171132,AllDay,transit,0.0,0.0,0.0,0.0,0.0
172011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
172012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
172021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
172022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173031,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173032,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173033,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173051,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173052,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173053,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173071,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173072,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173081,AllDay,transit,0.0,0.0,0.0,0.0,0.0
173082,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174031,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174032,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174033,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174034,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174051,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174052,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174053,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174063,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174071,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174072,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174081,AllDay,transit,0.0,0.0,0.0,0.0,0.0
174082,AllDay,transit,0.0,0.0,0.0,0.0,0.0
175011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
175012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
175013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
175021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
175022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
175023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176014,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176031,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176032,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176051,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176052,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176061,AllDay,transit,0.0,0.0,0.0,0.0,0.0
176062,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177014,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177015,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
177023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178014,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178081,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178082,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178083,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178084,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178091,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178101,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178102,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178103,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178111,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178112,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178113,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178114,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178115,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178131,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178132,AllDay,transit,0.0,0.0,0.0,0.0,0.0
178133,AllDay,transit,0.0,0.0,0.0,0.0,0.0
179011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
179012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
179013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
179021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
179022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
180001,AllDay,transit,0.0,0.0,0.0,0.0,0.0
180002,AllDay,transit,0.0,0.0,0.0,0.0,0.0
180003,AllDay,transit,0.0,0.0,0.0,0.0,0.0
180004,AllDay,transit,0.0,0.0,0.0,0.0,0.0
18011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
18012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
18021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
18022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
18023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
18024,AllDay,transit,0.0,0.0,0.0,0.0,0.0
181011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
181012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
181013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
181021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
181022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
181023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
182011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
182012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
182021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
182022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
182023,AllDay,transit,0.0,0.0,0.0,0.0,0.0
183011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
183012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
183021,AllDay,transit,0.0,0.0,0.0,0.0,0.0
183022,AllDay,transit,0.0,0.0,0.0,0.0,0.0
184001,AllDay,transit,0.0,0.0,0.0,0.0,0.0
184002,AllDay,transit,0.0,0.0,0.0,0.0,0.0
184003,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185041,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185042,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185043,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185044,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185045,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185091,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185092,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185093,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185094,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185101,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185102,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185111,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185112,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185113,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185114,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185121,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185122,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185123,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185151,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185152,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185153,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185161,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185162,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185171,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185172,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185173,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185181,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185182,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185191,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185192,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185193,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185194,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185201,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185202,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185203,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185211,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185212,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185221,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185222,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185223,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185231,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185232,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185233,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185241,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185242,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185251,AllDay,transit,0.0,0.0,0.0,0.0,0.0
185252,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186011,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186012,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186013,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186081,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186082,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186091,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186092,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186093,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186121,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186122,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186131,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186132,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186133,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186151,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186152,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186153,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186161,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186162,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186163,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186171,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186172,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186181,AllDay,transit,0.0,0.0,0.0,0.0,0.0
186182,AllDay,transit,0.0,0.0,0.0,0.0,0.0
