cell_id,row,col,x_norm,y_norm,width_norm,height_norm,lat,lon
0,0,0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
1,0,1,0.05,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
2,0,2,0.08333333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
3,0,3,0.11666666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
4,0,4,0.15,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
5,0,5,0.18333333333333332,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
6,0,6,0.21666666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
7,0,7,0.25,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
8,0,8,0.2833333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
9,0,9,0.31666666666666665,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
10,0,10,0.35,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
11,0,11,0.38333333333333336,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
12,0,12,0.4166666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
13,0,13,0.45,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
14,0,14,0.48333333333333334,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
15,0,15,0.5166666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
16,0,16,0.55,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
17,0,17,0.5833333333333334,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
18,0,18,0.6166666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
19,0,19,0.65,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
20,0,20,0.6833333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
21,0,21,0.7166666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
22,0,22,0.75,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
23,0,23,0.7833333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
24,0,24,0.8166666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
25,0,25,0.85,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
26,0,26,0.8833333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
27,0,27,0.9166666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
28,0,28,0.95,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
29,0,29,0.9833333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,,
30,1,0,0.016666666666666666,0.05,0.03333333333333333,0.03333333333333333,,
31,1,1,0.05,0.05,0.03333333333333333,0.03333333333333333,,
32,1,2,0.08333333333333333,0.05,0.03333333333333333,0.03333333333333333,,
33,1,3,0.11666666666666667,0.05,0.03333333333333333,0.03333333333333333,,
34,1,4,0.15,0.05,0.03333333333333333,0.03333333333333333,,
35,1,5,0.18333333333333332,0.05,0.03333333333333333,0.03333333333333333,,
36,1,6,0.21666666666666667,0.05,0.03333333333333333,0.03333333333333333,,
37,1,7,0.25,0.05,0.03333333333333333,0.03333333333333333,,
38,1,8,0.2833333333333333,0.05,0.03333333333333333,0.03333333333333333,,
39,1,9,0.31666666666666665,0.05,0.03333333333333333,0.03333333333333333,,
40,1,10,0.35,0.05,0.03333333333333333,0.03333333333333333,,
41,1,11,0.38333333333333336,0.05,0.03333333333333333,0.03333333333333333,,
42,1,12,0.4166666666666667,0.05,0.03333333333333333,0.03333333333333333,,
43,1,13,0.45,0.05,0.03333333333333333,0.03333333333333333,,
44,1,14,0.48333333333333334,0.05,0.03333333333333333,0.03333333333333333,,
45,1,15,0.5166666666666667,0.05,0.03333333333333333,0.03333333333333333,,
46,1,16,0.55,0.05,0.03333333333333333,0.03333333333333333,,
47,1,17,0.5833333333333334,0.05,0.03333333333333333,0.03333333333333333,,
48,1,18,0.6166666666666667,0.05,0.03333333333333333,0.03333333333333333,,
49,1,19,0.65,0.05,0.03333333333333333,0.03333333333333333,,
50,1,20,0.6833333333333333,0.05,0.03333333333333333,0.03333333333333333,,
51,1,21,0.7166666666666667,0.05,0.03333333333333333,0.03333333333333333,,
52,1,22,0.75,0.05,0.03333333333333333,0.03333333333333333,,
53,1,23,0.7833333333333333,0.05,0.03333333333333333,0.03333333333333333,,
54,1,24,0.8166666666666667,0.05,0.03333333333333333,0.03333333333333333,,
55,1,25,0.85,0.05,0.03333333333333333,0.03333333333333333,,
56,1,26,0.8833333333333333,0.05,0.03333333333333333,0.03333333333333333,,
57,1,27,0.9166666666666666,0.05,0.03333333333333333,0.03333333333333333,,
58,1,28,0.95,0.05,0.03333333333333333,0.03333333333333333,,
59,1,29,0.9833333333333333,0.05,0.03333333333333333,0.03333333333333333,,
60,2,0,0.016666666666666666,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
61,2,1,0.05,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
62,2,2,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
63,2,3,0.11666666666666667,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
64,2,4,0.15,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
65,2,5,0.18333333333333332,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
66,2,6,0.21666666666666667,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
67,2,7,0.25,0.08333333333333333,0.03333333333333333,0.03333333333333333,,
